ID|WHOG|WPER|REGION|N_MIEMBRO|BHCV01|BHCV02|BHCV03|BHCV04|BHCV05|BHCV06|BHCV07|BHCV08|BHCV09|BHCV10|BHCV11|BHHO01|BHHO02|BHHO03|EDAD_SEL|GRUPO_EDAD_SEL|BHCH04_SEL|SEXO_SEL|BHCH06_SEL|BHCH07_SEL|BHCH08_SEL|BHCH09_SEL|BHCH10_01_SEL|BHCH10_02_SEL|BHCH10_99_SEL|BHCH11_SEL|BHCH12_SEL|BHCH13_SEL|NIVEL_EDUCATIVO_SEL|NIVEL_EDUCATIVO_AGRUPADO|BHCH14_01_SEL|BHCH14_02_SEL|BHCH14_03_SEL|BHCH14_04_SEL|BHCH14_05_SEL|BHCH14_06_SEL|BHCH14_07_SEL|BHCH14_99_SEL|BHCH15_SEL|CANT_MIEMBROS_HOGAR|CANT_PERSONASHASTA13|CANT_PERSONAS14A64|CANT_PERSONAS65YMAS|CANT_DEMANDANTES_TOTAL|CANT_NODEMANDANTES_TOTAL|CANT_DEMANDANTES_14A64|CANT_DEMANDANTES_65YMAS|CANT_AYUDA_TOTAL|BHDC_SEL|BHDC01_01_SEL|BHDC01_02_SEL|BHDC01_03_SEL|BHDC01_04_SEL|BHDC01_05_SEL|BHDC01_06_SEL|BHDC01_07_SEL|BHDC01_08_SEL|BHDC02_01_SEL|BHDC02_02_SEL|BHDC02_03_SEL|BHDC02_04_SEL|BHDC02_05_SEL|BHDC02_06_SEL|TIPO_HOGAR_DCTOTAL|TIPO_HOGAR_DCHASTA13|TIPO_HOGAR_DC14YMAS|TIPO_HOGAR_DCAMBOS|TIPO_HOGAR_DCPOREDAD|HOGARES_AYUDAEXTERNA|CUIDADO_ESTADO|CUIDADO_MERCADO|CUIDADO_FAMILIA|CUIDADO_FAMILIA_EXTERNA|CUIDADO_HOGAR|CUIDADO_SOLO_HOGAR|CUIDADO_COMUNIDAD|BHSL01_SEL|BHSL02_SEL|BHSL03_SEL|BHSL04_SEL|BHSL05_SEL|BHSL06_SEL|BHSL07_SEL|BHSL08_SEL|BHSL09_SEL|BHSL10_SEL|BHSL11_SEL|BHSL12_SEL|CONDICION_ACTIVIDAD|CONDICION_ACTIVIDAD_AGRUPADA|BHTV01_SEL|TRABAJO_VOLUNTARIO_HOGAR|BHAH01|BHAH02_01|BHAH02_02|BHAH02_03|BHAH03|BHAH04_01|BHAH04_02|BHAH04_03|BHAH04_04|BHAH04_05|BHAH04_06|BHAH04_07|MAYORES_GERIATRICO|MAYORES_OTROHOGAR|MAYORESACARGO_TOTAL|MAYORES_CUIDADO_PAGO|BHTD01_01|BHTD01_02|BHTD01_03|BHTD01_04|BHTD01_05|T_DOMESTICO_OTROFAMILIAR|T_DOMESTICO_SINPAGO|T_DOMESTICO_PAGO|T_DOMESTICO_MIEMBROS|J_NIVEL_EDUCATIVO_AGRUPADO|J_CONDICION_ACTIVIDAD_AGRUPADA|J_CONDICION_ACTIVIDAD|J_NIVEL_EDUCATIVO|CLIMA_EDUCATIVO|TIPO_HOGAR_NUCLEAR|DIAS_SEMANA|BIUI02|DIA_SEMANA|DIA_LABORABLE|TCS_GRANGRUPO_TRABAJOTOTAL|TCS_GRANGRUPO_OCUPACIONYAUTOCONSUMO|TCS_GRANGRUPO_TNR|TCS_GRANGRUPO_PERSONALES|TCS_GRUPO_TRABAJOOCUPACION|TCS_GRUPO_DOMESTICO|TCS_GRUPO_CUIDADO|TCS_GRUPO_TNROTROSHOGARES_VOLUNTARIAS|TCS_GRUPO_VOLUNTARIAS|TCS_GRUPO_EDUCACION|TCS_GRUPO_CONVIVENCIA|TCS_GRUPO_USODEMEDIOS|TCS_GRUPO_CUIDADOPERSONAL|TCS_GRUPO_CPERSONALSINDORMIR|TCS_ACT_AUTOCONSUMO|TCS_ACT_TRABAJOOCUPACION|TCS_ACT_BUSCARTRABAJO|TCS_ACT_PASANTIANR|TCS_ACT_TRASLADOTRABAJO|TCS_ACT_PREPARARCOMIDA|TCS_ACT_LIMPIAR|TCS_ACT_LAVARPLANCHAR|TCS_ACT_REPARARLAVIVIENDA|TCS_ACT_HACERPAGOS|TCS_ACT_HACERCOMPRAS|TCS_ACT_CUIDARMASCOTAS|TCS_ACT_VOLUNTARIOCOMUNIDAD|TCS_ACT_VOLUNTARIOSFL|TCS_ACT_AYUDAFAMILIARES|TCS_ACT_AYUDANOFAMILIARES|TCS_ACT_ESTUDIAR|TCS_ACT_TRASLADOESTUDIO|TCS_ACT_REUNIRSEAMIGOS|TCS_ACT_CELEBRACIONES|TCS_ACT_ASISTIRAESPECTACULOS|TCS_ACT_ARTISTICASJUEGOS|TCS_ACT_DEPORTE|TCS_ACT_LEERLIBROS|TCS_ACT_VERTELEVISION|TCS_ACT_ESCUCHARMUSICA|TCS_ACT_USARCOMPUTADORA|TCS_ACT_USARCELULAR|TCS_ACT_HIGIENEPERSONAL|TCS_ACT_CUIDARLASALUD|TCS_ACT_TRASLADOSALUD|TCS_ACT_COMERYBEBER|TCS_ACT_DORMIR|TCS_ACT_DESCANSARYOTRAS|TCS_ACT_CUIDADO_PERSONAL_DISCAPACIDAD|TCS_ACT_CUIDADO_PERSONAL_0A13|TCS_ACT_CUIDADO_PERSONAL_14A64|TCS_ACT_CUIDADO_PERSONAL_65YMAS|TCS_ACT_CUIDADO_SALUD_DISCAPACIDAD|TCS_ACT_CUIDADO_SALUD_0A13|TCS_ACT_CUIDADO_SALUD_14A64|TCS_ACT_CUIDADO_SALUD_65YMAS|TCS_ACT_CUIDADO_TRASLADOS_DISCAPACIDAD|TCS_ACT_CUIDADO_TRASLADOS_0A13|TCS_ACT_CUIDADO_TRASLADOS_14A64|TCS_ACT_CUIDADO_TRASLADOS_65YMAS|TCS_ACT_CUIDADO_OTROS_DISCAPACIDAD|TCS_ACT_CUIDADO_OTROS_0A13|TCS_ACT_CUIDADO_OTROS_14A64|TCS_ACT_CUIDADO_OTROS_65YMAS|TCS_ACT_CUIDADO_APOYO_0A13|TSS_GRANGRUPO_TRABAJOTOTAL|TSS_GRANGRUPO_OCUPACIONYAUTOCONSUMO|TSS_GRANGRUPO_TNR|TSS_GRANGRUPO_PERSONALES|TSS_GRUPO_TRABAJOOCUPACION|TSS_GRUPO_DOMESTICO|TSS_GRUPO_CUIDADO|TSS_GRUPO_TNROTROSHOGARES_VOLUNTARIAS|TSS_GRUPO_VOLUNTARIAS|TSS_GRUPO_EDUCACION|TSS_GRUPO_CONVIVENCIA|TSS_GRUPO_USODEMEDIOS|TSS_GRUPO_CUIDADOPERSONAL|TSS_GRUPO_CPERSONALSINDORMIR|TSS_ACT_AUTOCONSUMO|TSS_ACT_TRABAJOOCUPACION|TSS_ACT_BUSCARTRABAJO|TSS_ACT_PASANTIANR|TSS_ACT_TRASLADOTRABAJO|TSS_GRUPO_PREPARARCOMIDA|TSS_ACT_LIMPIAR|TSS_ACT_LAVARPLANCHAR|TSS_ACT_REPARARLAVIVIENDA|TSS_ACT_HACERPAGOS|TSS_ACT_HACERCOMPRAS|TSS_ACT_CUIDARMASCOTAS|TSS_ACT_VOLUNTARIOCOMUNIDAD|TSS_ACT_VOLUNTARIOSFL|TSS_ACT_AYUDAFAMILIARES|TSS_ACT_AYUDANOFAMILIARES|TSS_ACT_ESTUDIAR|TSS_ACT_TRASLADOESTUDIO|TSS_ACT_REUNIRSEAMIGOS|TSS_ACT_CELEBRACIONES|TSS_ACT_ASISTIRAESPECTACULOS|TSS_ACT_ARTISTICASJUEGOS|TSS_ACT_DEPORTE|TSS_ACT_LEERLIBROS|TSS_ACT_VERTELEVISION|TSS_ACT_ESCUCHARMUSICA|TSS_ACT_USARCOMPUTADORA|TSS_ACT_USARCELULAR|TSS_ACT_HIGIENEPERSONAL|TSS_ACT_CUIDARLASALUD|TSS_ACT_TRASLADOSALUD|TSS_ACT_COMERYBEBER|TSS_ACT_DORMIR|TSS_ACT_DESCANSARYOTRAS|TSS_ACT_CUIDADO_PERSONAL_DISCAPACIDAD|TSS_ACT_CUIDADO_PERSONAL_0A13|TSS_ACT_CUIDADO_PERSONAL_14A64|TSS_ACT_CUIDADO_PERSONAL_65YMAS|TSS_ACT_CUIDADO_SALUD_DISCAPACIDAD|TSS_ACT_CUIDADO_SALUD_0A13|TSS_ACT_CUIDADO_SALUD_14A64|TSS_ACT_CUIDADO_SALUD_65YMAS|TSS_ACT_CUIDADO_TRASLADOS_DISCAPACIDAD|TSS_ACT_CUIDADO_TRASLADOS_0A13|TSS_ACT_CUIDADO_TRASLADOS_14A64|TSS_ACT_CUIDADO_TRASLADOS_65YMAS|TSS_ACT_CUIDADO_OTROS_DISCAPACIDAD|TSS_ACT_CUIDADO_OTROS_0A13|TSS_ACT_CUIDADO_OTROS_14A64|TSS_ACT_CUIDADO_OTROS_65YMAS|TSS_ACT_CUIDADO_APOYO_0A13|TP_GRANGRUPO_TRABAJOTOTAL|TP_GRANGRUPO_OCUPACIONYAUTOCONSUMO|TP_GRANGRUPO_TNR|TP_GRANGRUPO_PERSONALES|TP_GRUPO_TRABAJOOCUPACION|TP_GRUPO_DOMESTICO|TP_GRUPO_CUIDADO|TP_GRUPO_TNROTROSHOGARES_VOLUNTARIAS|TP_GRUPO_VOLUNTARIAS|TP_GRUPO_EDUCACION|TP_GRUPO_CONVIVENCIA|TP_GRUPO_USODEMEDIOS|TP_GRUPO_CUIDADOPERSONAL|TP_GRUPO_CPERSONALSINDORMIR|TP_ACT_AUTOCONSUMO|TP_ACT_TRABAJOOCUPACION|TP_ACT_PASANTIANR|TP_ACT_BUSCARTRABAJO|TP_ACT_TRASLADOTRABAJO|TP_ACT_PREPARARCOMIDA|TP_ACT_LIMPIAR|TP_ACT_LAVARPLANCHAR|TP_ACT_REPARARLAVIVIENDA|TP_ACT_HACERPAGOS|TP_ACT_HACERCOMPRAS|TP_ACT_CUIDARMASCOTAS|TP_ACT_VOLUNTARIOCOMUNIDAD|TP_ACT_VOLUNTARIOSFL|TP_ACT_AYUDAFAMILIARES|TP_ACT_AYUDANOFAMILIARES|TP_ACT_ESTUDIAR|TP_ACT_TRASLADOESTUDIO|TP_ACT_REUNIRSEAMIGOS|TP_ACT_CELEBRACIONES|TP_ACT_ASISTIRAESPECTACULOS|TP_ACT_ARTISTICASJUEGOS|TP_ACT_DEPORTE|TP_ACT_LEERLIBROS|TP_ACT_VERTELEVISION|TP_ACT_ESCUCHARMUSICA|TP_ACT_USARCOMPUTADORA|TP_ACT_USARCELULAR|TP_ACT_HIGIENEPERSONAL|TP_ACT_CUIDADODELASALUD|TP_ACT_TRASLADOSALUD|TP_ACT_COMERYBEBER|TP_ACT_DORMIR|TP_ACT_DESCANSARYOTRAS|TP_ACT_CUIDADO_PERSONAL_DISCAPACIDAD|TP_ACT_CUIDADO_PERSONAL_0A13|TP_ACT_CUIDADO_PERSONAL_14A64|TP_ACT_CUIDADO_PERSONAL_65YMAS|TP_ACT_CUIDADO_SALUD_DISCAPACIDAD|TP_ACT_CUIDADO_SALUD_0A13|TP_ACT_CUIDADO_SALUD_14A64|TP_ACT_CUIDADO_SALUD_65YMAS|TP_ACT_CUIDADO_TRASLADOS_DISCAPACIDAD|TP_ACT_CUIDADO_TRASLADOS_0A13|TP_ACT_CUIDADO_TRASLADOS_14A64|TP_ACT_CUIDADO_TRASLADOS_65YMAS|TP_ACT_CUIDADO_OTROS_DISCAPACIDAD|TP_ACT_CUIDADO_OTROS_0A13|TP_ACT_CUIDADO_OTROS_14A64|TP_ACT_CUIDADO_OTROS_65YMAS|TP_ACT_CUIDADO_APOYO_0A13
177041|483|917|3|2|1|2|2|4|2|2|2|1|1|1|3|||1|35|3|2|2|4|1|2|||||6|1||5|3|1|2|2|2|2|2|||2|3|1|2|0|1|2|0|0|0|0|||||||||||||||1|1|0|0|1|0|0|0|1|0|1|1|0|1|1||||||4|2||1||1|1|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|3|2|3|5|3|2|3|1|1|1|860|560|300|800|560|130|170|0|0|0|0|200|600|180|0|500|0|0|60|0|0|0|130|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|200|0|0|0|50|0|0|130|420|0|0|170|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|759.999|550|209.999|679.998|550|130|79.999|0|0|0|0|109.999|569.999|149.999|0|490|0|0|60|0|0|0|130|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|109.999|0|0|0|50|0|0|99.999|420|0|0|79.999|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|0|0|0|0|1|1|1|0|1|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
130555|604|1145|3|1|4|2|1|4|1|2|1|1|1|1|2|||2|40|3|1|2|4|2|2|||||4|1||3|2||||||||99|2|3|1|2|0|1|2|0|0|0|0|||||||||||||||1|1|0|0|1|0|0|0|1|0|1|1|0|1|1||||||2|2||2|2|1|1|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|2|1|1|3|2|2|4|2|1|2|630|0|630|1350|0|420|210|0|0|0|180|510|660|290|0|0|0|0|0|0|0|0|420|0|0|0|0|0|0|0|0|0|180|0|0|0|0|0|210|240|0|60|20|0|0|240|370|30|0|0|0|0|0|0|0|0|0|210|0|0|0|0|0|0|0|483.332|0|483.332|956.664|0|288.332|195|0|0|0|94.998|308.329|553.331|183.331|0|0|0|0|0|0|0|0|288.332|0|0|0|0|0|0|0|0|0|94.998|0|0|0|0|0|169.998|113.332|0|24.999|15|0|0|154.998|370|13.333|0|0|0|0|0|0|0|0|0|195|0|0|0|0|0|0|0|1|0|1|1|0|1|1|0|0|0|1|1|1|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|1|0|1|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
192605|529|1037|3|2|4|2|1|2|1|1|1|1|1|1|2|||1|59|3|2|1|3|2|2|||||4|1||3|2|2|2|2|1|2|2|||2|2|0|1|1|0|2|0|0|0|0|||||||||||||||0|0|0|0||||||||||2||1|1|||||||||3|2|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|2|1|1|3|2|3|4|2|1|2|530|0|530|1250|0|530|0|0|0|0|120|260|870|360|0|0|0|0|0|230|0|60|0|150|90|0|0|0|0|0|0|0|120|0|0|0|0|0|180|0|0|80|90|0|0|160|510|110|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|423.332|0|423.332|1016.666|0|423.332|0|0|0|0|60|196.666|760|250|0|0|0|0|0|196.666|0|26.666|0|120|80|0|0|0|0|0|0|0|60|0|0|0|0|0|160|0|0|36.666|80|0|0|80|510|90|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|1|0|0|0|0|1|1|1|1|0|0|0|0|0|1|0|1|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
127140|628|1073|3|2|4|1|2|4|2|2|1|1|2|||||1|23|2|2|1|3|1|2|||||9|2|2|6|4|||||||98||2|4|2|2|0|2|2|0|0|0|0|||||||||||||||1|1|0|0|1|1|0|0|1|1|1|0|0|2||2|1|||||||||3|2|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|2|1|1|3|3|2|4|2|1|2|620|0|620|1110|0|310|310|0|0|0|130|150|830|250|0|0|0|0|0|160|110|0|0|0|40|0|0|0|0|0|0|0|130|0|0|0|0|0|130|0|0|20|20|0|0|130|580|100|0|310|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|610|0|610|830|0|300|310|0|0|0|58.332|68.332|703.332|123.332|0|0|0|0|0|160|110|0|0|0|30|0|0|0|0|0|0|0|58.332|0|0|0|0|0|58.332|0|0|10|15|0|0|58.332|580|50|0|310|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|1|1|0|0|0|1|1|1|1|0|0|0|0|0|1|1|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|1|0|0|1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
132941|569|1104|3|2|1|5|1|4|1|2|1|1|1|1|2|||1|85|4|2|1|3|2|2|||||4|1||3|2|2|1|2|1|2|2|||1|2|0|0|2|1|1|0|1|1|1|2|2|2|2|1|2|2||||||||1|0|1|0|2|0|0|0|1|0|1|1|0|2||2|3|||||||||3|2|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|2|2|3|4|2|3|7|2|2|2|80|0|80|1860|0|80|0|0|0|0|410|520|930|360|0|0|0|0|0|80|0|0|0|0|0|0|0|0|0|0|0|0|410|0|0|0|0|0|520|0|0|0|50|0|0|200|570|110|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|80|0|80|1360|0|80|0|0|0|0|196.665|381.665|781.665|211.665|0|0|0|0|0|80|0|0|0|0|0|0|0|0|0|0|0|0|196.665|0|0|0|0|0|381.665|0|0|0|35|0|0|93.332|570|83.333|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|1|0|0|0|0|1|1|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
123283|476|2244|3|1|1|3|2|4|1|2|1|1|1|2|1|||3|60|3|1|1|3|5|2|||||4|1||3|2|||||||98||2|7|2|5|0|2|5|0|0|0|0|||||||||||||||1|1|0|0|1|0|0|0|1|0|1|1|0|2||1|1|||||||||3|2|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|2|2|3|3|3|4|6|2|1|2|1440|0|1440|240|0|0|1440|0|0|0|0|150|90|90|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|150|20|0|0|50|0|20|0|0|0|0|0|0|0|0|0|0|1440|0|0|0|0|0|0|1320|0|1320|120|0|0|1320|0|0|0|0|75|45|45|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|75|10|0|0|25|0|10|0|0|0|0|0|0|0|0|0|0|1320|0|0|0|0|0|0|1|0|1|1|0|0|1|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
155355|458|897|3|1|1|3|2|4|1|2|1|1|1|1|1|||2|60|3|1|1|3|2|2|||||4|1||3|2|1|2|2|2|2|2|||2|2|0|1|1|0|2|0|0|0|0|||||||||||||||0|0|0|0||||||||||1|1||||||3|2||1||1|1|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|2|1|1|3|3|3|2|1|1|1|770|590|180|690|590|180|0|0|0|0|0|40|650|270|0|500|0|0|90|60|120|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|40|0|0|0|60|0|0|80|380|130|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|760|580|180|680|580|180|0|0|0|0|0|40|640|260|0|490|0|0|90|60|120|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|40|0|0|0|60|0|0|70|380|130|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|0|0|0|0|0|1|1|1|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
148355|477|817|3|1|1|3|1|6|1|1|1|2|1|1|2|||3|34|3|1|1|3|2|2|||||6|2|4|4|2|1|2|2|2|2|2|||2|3|1|2|0|1|2|0|0|0|0|||||||||||||||1|1|0|0|1|0|0|0|1|0|1|1|0|1|1||||||2|1|2||2|1|1|2|0|1|2|1|2|2||||||||2|1|1|2|2|2|2|1|2|2|2|2|1|2|1|1|4|3|2|6|1|1|1|760|610|150|680|610|150|0|0|0|0|0|0|680|260|0|610|0|0|0|120|0|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|90|0|0|170|420|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|760|610|150|680|610|150|0|0|0|0|0|0|680|260|0|610|0|0|0|120|0|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|90|0|0|170|420|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|0|0|0|0|0|0|1|1|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
152572|414|452|3|1|1|3|1|2|2|1|1|1|1|1|1|||1|41|3|1|2|4|3|2|||||6|1||5|3|1|2|2|2|2|2|||2|1|0|1|0|0|1|0|0|0|0|||||||||||||||0|0|0|0||||||||||1|1||||||3|1|2||2|1|1|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|3|1|1|5|3|1|6|1|1|1|710|650|60|810|650|60|0|0|0|0|0|220|590|140|0|650|0|0|0|60|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|140|0|0|80|50|0|0|90|450|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|695|650|45|745|650|45|0|0|0|0|0|180|565|115|0|650|0|0|0|45|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|105|0|0|75|50|0|0|65|450|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|0|0|0|0|0|1|1|1|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
137478|418|972|3|1|1|2|1|4|1|1|1|1|1|1|1|||2|74|4|1|2|4|1|2|||||4|1||3|2|2|1|2|2|2|2|||2|2|0|1|1|0|2|0|0|0|0|||||||||||||||0|0|0|0||||||||||2||1|1|||||||||3|2|2|0|2||||||||||||||2||2|2|2|2|2|2|2|2|2|2|2|3|3|2|3|2|2|1|2|200|0|200|1490|0|200|0|0|0|0|0|380|1110|390|0|0|0|0|0|200|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|380|0|0|0|30|0|0|360|720|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|200|0|200|1240|0|200|0|0|0|0|0|255|985|265|0|0|0|0|0|200|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|255|0|0|0|30|0|0|235|720|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|1|0|0|0|0|0|1|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
160532|445|1227|3|2|1|3|1|6|1|1|1|1|1|1|2|||3|49|3|2|1|3|2|2|||||6|1||5|3|1|2|2|2|2|2|||2|4|1|3|0|1|3|0|0|0|0|||||||||||||||1|1|0|0|1|0|0|0|1|0|1|1|0|1|1||||||1|1|2||1|1|1|2|0|1|2|1|2|2||||||||2|1|1|2|1|2|2|2|2|1|2|2|2|3|1|1|5|3|2|2|1|1|1|800|390|410|670|0|160|250|0|0|0|0|0|670|130|390|0|0|0|0|80|0|80|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|70|0|0|60|540|0|0|0|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|770|375|395|670|0|145|250|0|0|0|0|0|670|130|375|0|0|0|0|65|0|80|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|70|0|0|60|540|0|0|0|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|0|1|1|0|0|0|0|0|1|1|1|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
151234|361|1269|3|3|1|4|2|6|2|1|1|1|1|1|2|||3|20|2|3|1|3|6|1|1|7|0||9|2|0|6|4|1|2|2|2|2|2|||2|3|0|3|0|0|3|0|0|0|0|||||||||||||||0|0|0|0||||||||||2||1|3|||||||||3|2|2|0|2||||||||||||||2||1|2|2|2|2|1|2|2|2|2|1|1|3|3|4|2|2|1|2|170|0|170|1270|0|170|0|0|0|280|150|0|840|240|0|0|0|0|0|0|170|0|0|0|0|0|0|0|0|0|280|0|0|0|0|0|150|0|0|0|0|0|30|0|0|210|600|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|170|0|170|1270|0|170|0|0|0|280|150|0|840|240|0|0|0|0|0|0|170|0|0|0|0|0|0|0|0|0|280|0|0|0|0|0|150|0|0|0|0|0|30|0|0|210|600|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|1|0|0|0|1|1|0|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
137173|401|2453|3|2|1|3|1|6|2|1|1|1|1|1|3|||3|47|3|2|1|3|2|2|||||4|1||3|2|||||||98||2|6|0|4|2|2|4|0|2|2|0|||||||||||||||1|0|1|0|2|0|0|0|1|0|1|1|0|2||1|1|||||||||3|2|1|1|2||||||||||||||2||2|2|2|1|2|2|2|2|1|2|1|1|3|1|2|2|2|1|2|250|0|250|1190|0|250|0|0|0|0|0|440|750|250|0|0|0|0|0|100|80|0|0|0|70|0|0|0|0|0|0|0|0|0|0|0|0|0|250|0|0|190|50|0|0|200|500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|250|0|250|1190|0|250|0|0|0|0|0|440|750|250|0|0|0|0|0|100|80|0|0|0|70|0|0|0|0|0|0|0|0|0|0|0|0|0|250|0|0|190|50|0|0|200|500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|1|0|0|0|0|0|1|1|1|0|0|0|0|0|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
